Tweet,Classe
"Uma briga de bar por diferença de R$47,00 na conta resulta em morte no bairro Santa Inês, Região Leste de Belo Horizonte, na madrugada desta sexta-feira. 
Everton de Faria, 39 anos, levou uma facada e foi conduzido para o Hospital João XXIII, mas não resistiu e morreu.
+ https://t.co/4PuLE4Vgzk",1
"Uma imagem do Sagrado Coração de Jesus foi furtada nessa sexta-feira (13), no Santuário Nossa Senhora da Conceição dos Pobres, no bairro Lagoinha, região Noroeste de Belo Horizonte.

🔗 Leia mais: 

https://t.co/9w81h103oX",1
"Segundo os Bombeiros, foram populares que iniciaram o fogo na casa que fica no bairro Ouro Preto, em BH, em retaliação a uma suposta acusação de estupro.

https://t.co/j8rXooG0x6 https://t.co/IiyOhAISWK",1
"O Colégio Santa Dorotéia comunicou na tarde desta quarta-feira a expulsão do estudante de 13 anos que levou uma granada para a escola, no bairro Sion, na região centro-sul de BH. O Esquadrão Antibombas da Polícia Militar foi acionado para comparecer ao local.
+ https://t.co/wvOvrhjsaX",1
"Será enterrado hoje em Igarapé, Grande BH, Anderson Cândido Melo, motorista de um caminhão reboque, que foi morto com um tiro disparado pelo delegado da Polícia Civil, Rafael Horácio, após uma discussão no trânsito, na Av. do Contorno, Região Central de BH, na tarde de 26/07/22",1
"A Polícia Civil afirma, nesta quinta-feira (11), que as investigações sobre a denúncia de estupro no Hospital Mater Dei da Contorno, na Região Centro-Sul de BH, seguem em andamento.

🔗Leia mais: https://t.co/AeFg9agc3H",1
"A Polícia Civil investiga um caso de assalto sofrido por uma mulher de 35 anos na manhã desse domingo (14), no bairro Esplanada, na Região Leste de Belo Horizonte.

🔗Leia mais: https://t.co/UhKICZj5uV",1
"A atriz Vera Fischer, de 70 anos, foi furtada na Feira Hippie de Belo Horizonte, na Avenida Afonso Pena, na tarde desse domingo (24).

🔗 Leia mais: https://t.co/7uRkOCRJsu",1
"De acordo com a Polícia Militar, condutor voltava de festa com a namorada quando se envolveu em acidente no bairro João Pinheiro, na região noroeste de #BH.

Confira: https://t.co/qTRHyQ1Ey8 #R7Minas",1
"Um bolsonarista alega ter sido agredido por militantes petistas durante uma manifestação contra o ex-presidente Luiz Inácio Lula da Silva (PT), no Expominas, região Oeste da capital, nessa segunda-feira (9). 

🔗 Leia mais:
https://t.co/TsKcO9At5O",1
"Homem foi preso após levar um carro na região de Venda Nova, na noite desta segunda (26). Polícia segue em busca do segundo envolvido no roubo. 

Confira: https://t.co/ByK8FiWi0X #R7Minas",1
"Uma mulher grávida é baleada, na noite dessa quinta-feira (11), após furtar um celular no Aglomerado das Antenas, em Santa Luzia, Região Metropolitana de Belo Horizonte.

🔗 Leia mais: https://t.co/YpwNdtNApc",1
"A Polícia segue à procura de um casal que furtou um fogão de uma loja no bairro Castelo, na região da Pampulha, em Belo Horizonte.

🔗Leia mais: https://t.co/hME8vs4W1P",1
"Um homem, de 40 anos, foi preso com sinais de embriaguez após provocar um acidente na noite dessa sexta-feira (29) no bairro Paris, Região Centro-Sul de BH. Segundo a Polícia Militar, ele dirigia, em alta velocidade, um Audi RS6, avaliado em mais de R$ 1 milhão. https://t.co/wAkbdJaNq1",1
"Chegou o dia! Usuários de alguns bairros de BH já podem contar com a nova tecnologia 5G. / O delegado da Polícia Civil, #RafaelHorácio que matou o motorista de caminhão-reboque, #AndersonCândido , durante uma discussão de trânsito, em BH, não poderia estar em cargo público.",1
"Um vídeo que está circulando nas redes sociais mostra um homem armado agredindo uma mulher em Mariana, região central de Minas Gerais. Há indícios que o homem seja um Policial Militar.
+
https://t.co/xClzrT9Fft https://t.co/6YoQd8688d",1
"Uma fábrica clandestina de sabão em pó é desmontada pela Polícia Militar em Pará de Minas, Região Sudeste de Minas Gerais.

🔗 Leia mais: https://t.co/Xpm9dcR1ia",0
"A Polícia Civil investiga o caso de uma mulher que foi espancada pelo namorado, em Sete Lagoas, região central de Minas Gerais, no último final de semana.
+
📷: Reprodução/Circuito Interno https://t.co/iBjeN2SeMb",1
"A Polícia Civil divulga novas imagens da mulher suspeita de abandonar um recém-nascido no banheiro do Centro de Especialidades Médicas da Santa Casa, no Santa Efigênia, região Centro-Sul de Belo Horizonte.

🔗 Leia mais: https://t.co/8S9Pw5qKks",1
"A Polícia Militar procura pelo homem suspeito de estuprar a enteada dele, de 11 anos, dentro de casa em Contagem, Região Metropolitana de Belo Horizonte.
+
https://t.co/NhfzW3BST2 https://t.co/TtLztMWyzT",1
"A Uber é condenada a indenizar em R$400 mil a família de um motorista que foi assassinado, enquanto rodava pelo aplicativo em Igarapé, na Região Metropolitana de Belo Horizonte.
+
https://t.co/B1EyNkczfB https://t.co/rNTHIlQOyr",1
"Imagens registradas pelo circuito de segurança de uma igreja mostram uma tentativa de feminicídio em Ibirité, na região Metropolitana de BH. Um homem se aproxima de uma mulher e, após entrarem em confronto, ela é esfaqueada por 5 vezes. 
+ https://t.co/XdCgP1qOjP",1
"A Polícia Civil (PCMG) concluiu que a blogueira do Tirol foi a mandante do assassinato do ex-namorado, um comerciante, de 36 anos, em Contagem, Região Metropolitana de Belo Horizonte. 
https://t.co/vAovJb2ZnP",1
"A Polícia Civil investiga a morte de um homem de 57 anos, morto a pedradas neste domingo (28) no bairro Morada Nova, em Contagem, na Região Metropolitana de Belo Horizonte, suspeito de abusar sexualmente de crianças.

🔗Leia mais: https://t.co/5VaE86ZqZZ",1
"A Polícia Civil informou nesta terça-feira (23) que investiga uma mãe suspeita de espancar o próprio filho em Pedro Leopoldo, na Região Metropolitana de Belo Horizonte.

🔗Leia mais: https://t.co/irPXERSUVB",1
"""Por que ele fez isso?"", desabafa mãe sobre assassinato da filha em #Igarapé, na região metropolitana de #BH.

Segundo a Polícia Civil, o homem afirmou que não conhecia a adolescente, mas a seguiu na rua e cometeu o crime. 

Confira: https://t.co/7E9InBEdWs #R7Minas https://t.co/zQqFY1bo8C",1
"A Polícia Civil investiga o caso de um frentista, preso na madrugada dessa quarta-feira, após se envolver em briga com um cliente em um posto de combustível na Avenida Cardeal Eugênio Pacelli, no bairro Cidade Industrial, em Contagem, na Região Metropolitana de Belo Horizonte.

+ https://t.co/Em6qYtEz6r",1
"Pelo menos três pessoas morrem e duas ficam feridas, em Brumadinho, Região Metropolitana, após um homem de 35 anos invadir a casa de uma família armado e disparar contra as vítimas.

🔗 Leia mais: 

https://t.co/8hI6xaErVm",1
"Adolescentes brigam e um deles morre com tiros no rosto na Região Metropolitana de Belo Horizonte

https://t.co/j67w5uAHPh",1
"Uma briga entre um motorista de aplicativo e um casal de passageiros termina com pedradas e atropelamento em Contagem, na região Metropolitana de Belo Horizonte, na madrugada desta segunda-feira.

https://t.co/CYvMJhv68a",1
"Um entregador briga com um assaltante armado em Contagem, na Região Metropolitana de BH. De acordo com a Polícia Militar, o caso ocorreu na noite desse sábado (02), na porta do estabelecimento onde a vítima trabalha.
+ https://t.co/b4EpNyPAfl",1
"Um casal de idosos é agredido na porta de casa por dois homens com um macaco hidráulico, no bairro Conjunto Habitacional Olímpia Bueno Franco, em Betim, na Região Metropolitana de Belo Horizonte, na noite dessa sexta-feira (19).
+ https://t.co/GdVKFCUuoc",1
"A Polícia Federal cumpre nesta quarta-feira (13) 16 mandados de busca e apreensão em uma operação contra o narcotráfico em cidades da região metropolitana de Belo Horizonte e Triângulo Mineiro.

🔗 Leia mais: 

https://t.co/Lp1zLszCC0",1
"Quatro mulheres foram presas nesse sábado (4) ao tentar entrar com drogas escondidas nas partes íntimas, na Penitenciária Nelson Hungria, em Contagem, região metropolitana de Belo Horizonte.

🔗 Leia mais: 

https://t.co/TMU07QO8JR",1
"Um entregador briga com um assaltante armado em Contagem, na Região Metropolitana de BH. De acordo com a Polícia Militar, o caso ocorreu na noite desse sábado (02), na porta do estabelecimento onde a vítima trabalha.
+ https://t.co/ZSrGqzhaWi",1
"Um comerciante foi morto a tiros no bairro Angola, em Betim. Felipe Bessa, de 38 anos, estava dentro de uma lanchonete, com a esposa e o filho de oito anos, quando foi assassinado a tiros.

🔗Confira em:

https://t.co/aBGBdoYVFG",1
"Os advogados do jovem agredido em Paineiras, na região norte de Minas Gerais, afirmam que irão pedir o afastamento de policiais envolvidos no caso. Imagens nas redes sociais mostram os militares desferindo socos no jovem de 23 anos.

🔗Leia Mais: https://t.co/LQBSADabiq",1
"A Polícia Civil investiga um caso de intolerância religiosa ocorrido em Esmeraldas, na região metropolitana de Belo Horizonte. Um terreiro de candomblé, que está em construção, foi destruído. 
+
🔗 Leia mais: https://t.co/wusWGGYsPi",1
"Um homem é morto na madrugada desta terça-feira após invadir a casa de um policial militar em Ribeirão das Neves, na Região Metropolitana de Belo Horizonte.
🔗 Leia mais: 
https://t.co/c87XsOf32Y",1
"Câmera de segurança flagra assalto a padaria no bairro Granja Verde, em Betim; veja o vídeo https://t.co/7aZBp5VBz5",1
"Uma britânica de 52 anos, vítima de violência física e psicológica, foi resgatada pela Polícia Civil no povoado de São Tomé, zona rural de Cordisburgo, na região Central de Minas Gerais. 
+ https://t.co/5xM8jYNCvM https://t.co/b4a08JI4sC",1
"Uma briga entre um motorista de aplicativo e um casal de passageiros termina com pedradas e atropelamento em Contagem, na região Metropolitana de Belo Horizonte, na madrugada desta segunda-feira.

https://t.co/Hn9QAriQX0",1
"A Polícia Civil investiga o caso de um homem de 35 anos que foi preso após estuprar uma garota de 13 anos em Contagem, na Região Metropolitana de BH.

🔗 Leia mais: https://t.co/s0TwEYmy8t",1
"Quatro pessoas são presas durante operação conjunta realizada pela Polícia Civil e Polícia Militar em Coronel Fabriciano, na região do Rio Doce

🔗 Leia mais:
https://t.co/T9bpiiSP6b",1
"O risco de sequestro tem deixado pais e responsáveis dos alunos que estudam no CEMAR, Centro Educacional Mário Rabelo, em Contagem, na região metropolitana de Belo Horizonte apreensivos. 

🔗 Leia mais: https://t.co/41Wcmn8SZ1",1
"A vítima foi baleada com três tiros por um policial militar na noite de sábado (16), durante uma abordagem policial na Vila Barraginha, em Contagem, na Região Metropolitana de Belo Horizonte.
https://t.co/SSHPj6UGEE",1
"Um vídeo que está circulando nas redes sociais mostra um homem armado agredindo uma mulher em Mariana, região central de Minas Gerais. Há indícios que o homem seja um Policial Militar.
+
https://t.co/m9HHwADlWt https://t.co/ATpJUqXr9b",1
"Uma britânica, de 52 anos, vítima de violência psicológica e lesão corporal foi resgatada pela Polícia Civil no povoado de São Tomé, zona rural de Cordisburgo, na região Central de Minas Gerais. 
+ https://t.co/QfRqVnz0um https://t.co/b1PRt2bSrY",1
"Segundo a Polícia Militar, a mais velha foi golpeada pelas costas pela mais nova. Durante a confusão, conseguiu pegar a faca e atacou a outra travesti. As duas foram atendidas na UPA da região. Por Raquel Gontijo
https://t.co/iTC6JBb7a0",1
"Dois suspeitos são presos pela Polícia Militar, na madrugada desta quarta-feira (31), após tentarem assaltar uma loja no Centro de Contagem, na Região Metropolitana de Belo Horizonte.

🔗Leia mais: https://t.co/BdbD8GZnve",1
"A confusão aconteceu durante a noite de domingo (06), quando o militar saiu de casa, com uma camisa cinza e calça, para coordenar uma operação de busca a autores de dois furtos na região. Um vídeo mostra o momento da abordagem a alguns dos suspeitos. https://t.co/tnQWs2Tupw",1
"Pelo menos sete pessoas, entre elas três ex-jogadores do Cruzeiro, foram vítimas do golpe de uma empresa de revestimentos de Lagoa Santa, na região metropolitana de Belo Horizonte.

🔗 Leia mais: 

https://t.co/9m5ERqw3rU",1
"Um dos líderes do tráfico em Santa Luzia, na região metropolitana de BH, foi preso em flagrante nesta quinta-feira. Segundo a Polícia Militar, contra Tiago Luiz Deodato havia um mandado de prisão em aberto.

🔗 Leia mais: https://t.co/6D1QVmLFQQ",1
"Um homem é suspeito de cometer um furto em série em Nova Lima, na Região Metropolitana de BH. O último caso foi registrado em um escritório no bairro Vila da Serra.
+ https://t.co/4CYorKYOQ0",1
"Um trio foi preso em Betim, na grande BH, nessa sexta-feira (22), suspeito de vender cervejas com rótulos adulterados. De acordo com a Polícia Militar, 770 engradados foram apreendidos no galpão que o trio operava no bairro Laranjeiras.

Leia mais:https://t.co/50A1NMlkmc",1
"Um dos maiores traficantes de Minas Gerais, Roni Peixoto, morreu assassinado na manhã desta segunda-feira, em Santa Luzia, na Região Metropolitana de Belo Horizonte.
+
https://t.co/jLYTAIsKuk https://t.co/IXSVMlzVk5",1
"A Polícia Militar apreendeu, nesse sábado (03), 2.8 toneladas de maconha no bairro Oitis, próximo à Ceasa, em Contagem, na Grande BH.

🔗Leia mais: https://t.co/FigILdaXAt",1
"As prisões foram efetuadas durante operação da Polícia Federal (PF) em Coronel Fabriciano, Timóteo, Jaguaruçu e Belo Oriente, na região do Vale do Aço de Minas.  | Por Raissa Oliveira
https://t.co/WALkU38AFO",1
"O circuito de segurança de uma igreja mostra uma tentativa de feminicídio em Ibirité, na região Metropolitana de BH. Um homem se aproxima de uma mulher e, após entrarem em confronto, ela é esfaqueada por 5 vezes. 

🔗 Leia mais: https://t.co/pZUlVBPgx1",1
"A Polícia Civil investiga o caso de uma mulher que foi espancada pelo namorado, em Sete Lagoas, região central de Minas Gerais, no último final de semana.
+
📷: Reprodução/Teclemidia https://t.co/wWH9tvBSg7",1
"Jovem contou à PM que foi atacada por um grupo de cinco mulheres, uma delas apontada como líder do tráfico na região.

Confira: https://t.co/HQMtK8sIgD #R7Minas",1
"Um homem é morto na madrugada desta terça-feira após invadir a casa de um policial militar em Ribeirão das Neves, na Região Metropolitana de Belo Horizonte.

🔗 Leia mais: https://t.co/DRHITEeyaQ",1
"Um jovem é preso e uma adolescente acaba detida durante uma confusão na Escola Estadual Vinícius de Moraes, em Contagem, região Metropolitana de Belo Horizonte, na noite dessa segunda-feira (22).

🔗Leia mais: https://t.co/ow6Tffu4Jp",1
"Mãe e filha também foram #baleadas na confusão registrada em Santa Luzia, na região metropolitana de Belo Horizonte.

Confira: https://t.co/nnkjSlrG7D #R7Minas",1
"Um homem de 36 anos precisou ser contido pela Polícia Militar após invadir o Hospital Nossa Senhora de Lourdes, em Alvinópolis, na região Central de Minas Gerais, e quebrar a recepção do local.

O caso foi registrado na noite desse sábado.
+ https://t.co/7PVEdhglRa",1
"Dois homens morrem e um fica ferido após serem baleados em um estúdio de tatuagem em Ribeirão das Neves, Região Metropolitana de Belo Horizonte, na madrugada desta terça-feira (26).

🔗 Leia mais: https://t.co/WjAmHN4b1V",1
"Uma mulher grávida é baleada, na noite dessa quinta-feira (11), após furtar um celular no Aglomerado das Antenas, em Santa Luzia, Região Metropolitana de Belo Horizonte.

🔗 Leia mais: https://t.co/sb1eJcvrwu",1
"#Notícias I #BandMinas

Pelo menos sete pessoas, entre elas três ex-jogadores do Cruzeiro, foram vítimas do golpe de uma empresa de revestimentos de Lagoa Santa, na região metropolitana de Belo Horizonte. 

🔗Leia mais: https://t.co/U0lCjwJVPM",1
"A Uber é condenada a indenizar em R$400 mil a família de um motorista que foi assassinado, enquanto rodava pelo aplicativo em Igarapé, na Região Metropolitana de Belo Horizonte.
+
https://t.co/og8mqG9K2D https://t.co/cNrYPBKt0G",1
"A Polícia Militar procura pelos suspeitos de um tiroteio em um Haras em São José da Lapa, na Região Metropolitana de BH, na noite desse domingo (27), que deixou um morto e seis feridos.
+https://t.co/WBDYjeGZwY https://t.co/0OaXtLVCQ4",1
"Segundo testemunhas, o dinheiro teria sido furtado de um bar, onde o dono seria apontado como responsável pelo tráfico de drogas na região. 
https://t.co/WnzIY6xE1H",1
"O risco de sequestro tem deixado pais e responsáveis dos alunos que estudam no CEMAR, Centro Educacional Mário Rabelo, em Contagem, na região metropolitana de Belo Horizonte apreensivos. 

🔗 Leia mais: https://t.co/A8lcobTiwd",1
"Policial penal é assassinado a facadas no meio da rua em BH

Confira: https://t.co/ApRmyrMGoD #R7Minas",1
"Suspeitos levaram dinheiro, celular e o carro das vítimas. Ladrões estavam armados. O caso ocorreu no bairro Brasiléia, em #Betim.
  
Confira: https://t.co/XmC90IfhIx #R7Minas",1
"A polícia tenta localizar um homem de 30 anos, suspeito de matar a ex-namorada, de 18, na frente da filha do casal. O crime foi na madrugada dessa quarta-feira (13), em Itabira, região Central de Minas Gerais.

Leia mais: https://t.co/6Yy4qGTN3Z",1
"A Polícia Militar apreendeu, nesse sábado (03), 2.8 toneladas de maconha no bairro Oitis, próximo à Ceasa, em Contagem, na Grande BH.

🔗Leia mais: https://t.co/OvdRRcVLKV",1
"O veículo foi roubado na última segunda-feira (8), no bairro Dom Cabral, em Contagem, na Região Metropolitana de BH. Por Vanda Sampaio
https://t.co/IsoT6NXXmh",1
"Um dos líderes do tráfico em Santa Luzia, na região metropolitana de BH, foi preso em flagrante nesta quinta-feira. Segundo a Polícia Militar, contra Tiago Luiz Deodato havia um mandado de prisão em aberto.

🔗 Leia mais: https://t.co/BMeKLRExLK",1
"Jovem é assassinado a tiros dentro de casa no bairro Quintas São José, em Esmeraldas

#Itatiaia 

https://t.co/xaA0BLUJFU",1
"Uma cantora gospel de 28 anos é investigada pela Polícia Civil suspeita de aplicar golpe de pirâmide financeira. De acordo com as investigações, há cerca de 300 vítimas na região metropolitana de Belo Horizonte. Apenas uma delas teria perdido R$150 mil.
+
https://t.co/6kmAb9u46B https://t.co/Cl2r1a2wHW",1
"PM RESGATA 110 GALOS DE RINHA EM RIBEIRÃO DAS NEVES

A Polícia Militar resgata cerca de 110 galos de rinha em Ribeirão das Neves, Região Metropolitana de BH, hoje. Também foram apreendidos itens como 132 barras de maconha e um revólver. Os dois indivíduos envolvidos foram presos. https://t.co/84UA6vAAWq",1
"Um homem é assassinado, tem o corpo carregado em uma moto até ser arremessado no meio da rua de Uberaba, no Triângulo Mineiro.
+ https://t.co/BIIVv3kfsS",1
"Dois homens morrem e um fica ferido após serem baleados em um estúdio de tatuagem em Ribeirão das Neves, Região Metropolitana de Belo Horizonte, na madrugada desta terça-feira (26).

🔗 Leia mais: https://t.co/8n0dlrEUb5",1
"A Polícia Militar de Minas Gerais apreendeu duas toneladas de maconha durante operação na manhã deste sábado (3), no bairro Oitis, em Contagem, na região Metropolitana de Belo Horizonte. Os militares também apreenderam um fuzil, uma carabina calibre.13 e diversos outros materiais https://t.co/VyFU3esl7J",1
"Casal estava no apartamento da família, em Lagoa Santa, na região metropolitana de BH. Vítimas relatam prejuízo de até R$ 150 mil.

Confira: https://t.co/Emd2M0OtQC #R7Minas",1
"Uma joalheria é assaltada por um homem armado no Itaú Power Shopping, em Contagem, na Região Metropolitana de Belo Horizonte, na tarde desta sexta-feira. https://t.co/k38sOncahE",1
"Um imóvel foi invadido e incendiado em São Joaquim de Bicas, na Região Metropolitana de Belo Horizonte. O suspeito é um homem de 22 anos, que ainda teria agredido o pai da ex-namorada, que é deficiente físico. 
+https://t.co/3bbFv6lwRW https://t.co/eteR7sLkHY",1
"A Polícia Civil investiga a morte de um estudante da Universidade Federal de Ouro Preto (UFOP) dentro de uma cela de delegacia, em Ouro Preto, na região Central de Minas Gerais.

🔗Leia mais: https://t.co/0b28jtUTJ7",1
"A Polícia Civil investiga a morte de um homem de 57 anos, morto a pedradas neste domingo (28) no bairro Morada Nova, em Contagem, na Região Metropolitana de Belo Horizonte, suspeito de abusar sexualmente de crianças.

🔗Leia mais: https://t.co/2bYpIy2wQv",1
"Dois suspeitos são presos pela Polícia Militar, na madrugada desta quarta-feira (31), após tentarem assaltar uma loja no Centro de Contagem, na Região Metropolitana de Belo Horizonte.
+ https://t.co/LTRUsTefvV",1
"#FEMINICIDIO 
A vítima de 21 anos foi assassinada dentro de casa em #Ferros, na região central de #MG.

Confira: https://t.co/ikvAxC7b2H #R7Minas",1
"A mulher estava em um ônibus de viagem que seguia para a cidade de São Paulo.

O bebê que pesava 1,7 kg teve o cordão umbilical cortado bruscamente e foi encontrado morto no domingo, dia 3, por um policial militar dentro do córrego na região central da cidade.
+",1
"Os advogados do jovem agredido em Paineiras, na região norte de Minas Gerais, afirmam que irão pedir o afastamento de policiais envolvidos no caso. Imagens nas redes sociais mostram os militares desferindo socos no jovem de 23 anos.

🔗Leia mais: https://t.co/13F6hZxQau",1
"A diretora de uma escola em Vespasiano, Região Metropolitana de Belo Horizonte, aciona a Polícia nessa sexta-feira para denunciar caso de assédio sexual sofrido por duas alunas menores de idade.
+
https://t.co/4dS0NPRKeW https://t.co/60AwyWsoJr",1
"SUSPEITO DE CHEFIAR TRÁFICO É MORTO EM OPERAÇÃO DA PM NA VILA BARRAGINHA

A polícia foi acionada porque o homem estaria efetuando disparos de arma de fogo no meio da rua

🔗 Leia mais: https://t.co/PTKpuGqwEl",1
"Quatro pessoas ficam feridas, e uma outra morre, após um agressor invadir a residência das vítimas com uma faca e atear fogo na casa, em Divinópolis, na região centro-oeste de Minas.

🔗 Leia mais: https://t.co/opUMNiUToH",1
"O filho do prefeito de Bom Jesus do Amparo, na região Central de Minas Gerais, é suspeito de agredir dois jovens, no último final de semana. A Polícia Civil já instaurou inquérito para apurar o caso.

Leia mais: https://t.co/8CbAvd0s6A",1
"Quatro bombas usadas no assalto em Itajubá, no Sul de Minas, ainda não foram desarmadas.

Segundo a Major Layla, da PM, os militares do esquadrão antibombas realizam o cerco e bloqueio nas estradas da região e ainda não puderam atuar no desarme das bombas dentro do banco.
+ https://t.co/Gs3rVdiVSK",1
"Vítima reagiu após dois homens anunciarem o assalto em #Contagem (#MG). Suspeito atingido por faca morreu na rua. 

Confira: https://t.co/jVZIeJgWvx #R7Minas",1
"Uma vítima de 41 anos, que trabalhava como motorista de aplicativo, foi assaltada e teve o braço quebrado por suspeitos no bairro Castanheiras, em Santa Luzia.

Leia mais:https://t.co/8mr9CB7hDf",1
"⚽️🦊Alô, torcida do Cruzeiro! 

A Jornada Esportiva da Itatiaia está no ar! 
A bola rola às 16h para Cruzeiro e Criciúma no Mineirão!

Qual é seu palpite para o confronto?",0
"Luca Nicolás Orellano. 

Esse será o nome do jogo no confronto decisivo entre Vasco x Flamengo.

Quem viver verá.",0
"Amanhã é na nossa casa 🏟️🔥

Os ingressos para o nosso confronto contra o Bahia estão disponíveis em nosso site! Acesse e garanta o seu ➤ http://ingressospalmeiras.com.br

#AvantiPalestrinas",0
"HOJE TEM CRUZEIRO! 🦊💙

É o primeiro confronto da semifinal do Mineiro, contra o América-MG, na Arena do Jacaré. ⚽",0
"PÉ NO CHÃO! Barbieri deu o papo sobre o confronto entre Vasco e Flamengo no #Carioca2023! E aí, tem algum favorito?",0
Vasco desembarca em Salvador para encarar o Bahia; equipes têm confronto direto pelas primeiras posições da tabela na Série B,0
"GALO NA LIBERTADORES! 🐔🏆

O Atlético enfrenta, esta noite, o Millonarios, em Bogotá, às 21:30, no jogo de ida do duelo que vale uma vaga na fase de grupos! 

A Itatiaia produziu uma série de reportagens sobre o confronto, com tudo sobre o Galo e o rival colombiano! Segue o 🧶",0
"Sem Zaracho, Atlético divulga relacionados para confronto com Millonarios",0
Cruzeiro terá 3 novidades para o confronto de logo mais diante do América!,0
São Paulo escalado para o confronto contra o Cruzeiro,0
